lookback,top_n,cap,rebal,overlay_base,pdot_floor,nav_win,pdot_win,skip_recent,nav_floor_mult,IS_SR,IS_Ret,IS_MDD,OOS_SR,OOS_Ret,OOS_MDD,FULL_SR,FULL_Ret,FULL_Vol,FULL_MDD,NAVx,SR_gap,min_sr,calmar,step
120,3,1.0,21,5.0,0.35,12,252,0,0.33,1.118,74.05,-54.5,0.117,5.72,-72.8,0.644,37.02,57.5,-72.8,10.4,1.0010000000000001,0.117,0.5085164835164836,2
120,3,1.0,21,5.0,0.35,15,252,0,0.33,1.069,67.11,-54.5,0.202,10.13,-71.4,0.643,36.23,56.4,-71.4,10.3,0.867,0.202,0.5074229691876749,2
120,3,1.0,21,5.0,0.35,17,252,0,0.33,1.036,64.31,-54.8,0.132,6.57,-72.8,0.593,33.01,55.6,-72.8,7.4,0.904,0.132,0.45343406593406593,2
120,3,1.0,21,5.0,0.35,20,252,0,0.33,1.031,63.75,-54.3,0.15,7.33,-67.1,0.601,33.17,55.1,-67.1,7.8,0.8809999999999999,0.15,0.49433681073025343,2
120,3,1.0,21,5.0,0.35,12,252,0,0.4,1.163,77.5,-54.4,0.16,7.97,-72.8,0.685,39.82,58.1,-72.8,13.8,1.0030000000000001,0.16,0.546978021978022,2
120,3,1.0,21,5.0,0.35,15,252,0,0.4,1.083,68.36,-54.4,0.214,10.86,-72.3,0.655,37.2,56.8,-72.3,11.2,0.869,0.214,0.5145228215767635,2
120,3,1.0,21,5.0,0.35,17,252,0,0.4,1.041,65.13,-54.7,0.1,4.93,-72.8,0.583,32.5,55.7,-72.8,7.0,0.941,0.1,0.44642857142857145,2
120,3,1.0,21,5.0,0.35,20,252,0,0.4,1.02,62.56,-54.2,0.176,8.69,-67.9,0.605,33.36,55.2,-67.9,8.0,0.8440000000000001,0.176,0.4913107511045655,2
120,3,1.0,21,5.0,0.35,12,252,0,0.5,1.188,79.53,-54.3,0.205,10.38,-72.9,0.717,42.05,58.7,-72.9,17.3,0.983,0.205,0.5768175582990397,2
120,3,1.0,21,5.0,0.35,15,252,0,0.5,1.115,71.38,-54.4,0.223,11.38,-72.9,0.677,38.86,57.4,-72.9,13.0,0.892,0.223,0.5330589849108367,2
120,3,1.0,21,5.0,0.35,17,252,0,0.5,1.039,65.2,-54.7,0.13,6.42,-72.9,0.596,33.35,56.0,-72.9,7.6,0.9089999999999999,0.13,0.45747599451303156,2
120,3,1.0,21,5.0,0.35,20,252,0,0.5,1.066,67.07,-54.2,0.197,9.87,-69.5,0.641,36.07,56.3,-69.5,10.1,0.869,0.197,0.5189928057553956,2
120,3,1.0,21,5.0,0.25,12,315,0,0.25,0.544,20.6,-34.6,0.315,12.75,-56.6,0.416,16.34,39.3,-56.6,2.6,0.22900000000000004,0.315,0.28869257950530036,2
120,3,1.0,21,5.0,0.25,15,315,0,0.25,0.821,40.06,-34.6,0.374,15.55,-55.3,0.595,26.78,45.0,-55.3,7.1,0.44699999999999995,0.374,0.4842676311030742,2
120,3,1.0,21,5.0,0.25,17,315,0,0.25,0.769,36.3,-34.6,0.327,13.23,-55.3,0.545,23.8,43.7,-55.3,5.3,0.442,0.327,0.43037974683544306,2
120,3,1.0,21,5.0,0.25,20,315,0,0.25,0.835,40.55,-34.6,0.643,29.99,-52.4,0.733,34.83,47.5,-52.4,15.7,0.19199999999999995,0.643,0.6646946564885496,2
120,3,1.0,21,5.0,0.25,12,315,0,0.33,0.642,24.23,-34.6,0.319,12.85,-56.1,0.462,18.06,39.1,-56.1,3.2,0.323,0.319,0.32192513368983955,2
120,3,1.0,21,5.0,0.25,15,315,0,0.33,0.884,43.06,-34.6,0.37,15.39,-56.1,0.623,28.07,45.0,-56.1,8.2,0.514,0.37,0.5003565062388592,2
120,3,1.0,21,5.0,0.25,17,315,0,0.33,0.814,37.0,-34.6,0.323,13.31,-56.1,0.559,24.16,43.2,-56.1,5.6,0.49099999999999994,0.323,0.4306595365418895,2
120,3,1.0,21,5.0,0.25,20,315,0,0.33,0.863,40.58,-34.6,0.613,27.44,-56.1,0.73,33.46,45.8,-56.1,14.5,0.25,0.613,0.5964349376114082,2
120,3,1.0,21,5.0,0.25,12,315,0,0.4,0.68,25.71,-34.6,0.313,12.8,-56.1,0.474,18.72,39.5,-56.1,3.4,0.36700000000000005,0.313,0.3336898395721925,2
120,3,1.0,21,5.0,0.25,15,315,0,0.4,0.876,42.54,-34.6,0.375,15.75,-56.1,0.621,28.02,45.1,-56.1,8.1,0.501,0.375,0.4994652406417112,2
120,3,1.0,21,5.0,0.25,17,315,0,0.4,0.803,35.9,-34.6,0.338,14.14,-56.1,0.558,24.11,43.2,-56.1,5.5,0.465,0.338,0.4297682709447415,2
120,3,1.0,21,5.0,0.25,20,315,0,0.4,0.854,39.14,-34.6,0.607,27.26,-56.1,0.721,32.7,45.4,-56.1,13.5,0.247,0.607,0.5828877005347594,2
120,3,1.0,21,5.0,0.25,12,315,0,0.5,0.71,26.82,-34.6,0.134,5.18,-63.3,0.395,15.09,38.3,-63.3,2.3,0.576,0.134,0.23838862559241708,2
120,3,1.0,21,5.0,0.25,15,315,0,0.5,0.862,40.53,-34.6,0.387,16.45,-56.1,0.616,27.48,44.6,-56.1,7.7,0.475,0.387,0.48983957219251334,2
120,3,1.0,21,5.0,0.25,17,315,0,0.5,0.778,34.31,-34.6,0.353,15.01,-56.3,0.552,23.85,43.2,-56.3,5.3,0.42500000000000004,0.353,0.42362344582593253,2
120,3,1.0,21,5.0,0.25,20,315,0,0.5,0.852,38.51,-34.6,0.584,26.26,-56.7,0.707,31.87,45.1,-56.7,12.4,0.268,0.584,0.5620811287477954,2
120,3,1.0,21,5.0,0.28,12,315,0,0.25,0.743,39.06,-44.2,0.173,6.97,-71.9,0.468,21.67,46.3,-71.9,3.4,0.5700000000000001,0.173,0.3013908205841446,2
120,3,1.0,21,5.0,0.28,15,315,0,0.25,0.901,46.12,-42.3,0.396,17.04,-57.1,0.647,30.36,46.9,-57.1,9.7,0.505,0.396,0.5316987740805604,2
120,3,1.0,21,5.0,0.28,17,315,0,0.25,0.811,42.19,-47.8,0.006,0.2,-74.5,0.46,19.43,42.3,-74.5,3.5,0.805,0.006,0.2608053691275168,2
120,3,1.0,21,5.0,0.28,20,315,0,0.25,0.956,48.47,-38.2,0.672,32.28,-55.5,0.806,39.7,49.3,-55.5,25.2,0.2839999999999999,0.672,0.7153153153153153,2
120,3,1.0,21,5.0,0.28,12,315,0,0.33,0.795,46.26,-43.3,0.287,11.26,-54.9,0.559,27.29,48.8,-54.9,5.7,0.508,0.287,0.4970856102003643,2
120,3,1.0,21,5.0,0.28,15,315,0,0.33,0.879,46.42,-46.1,0.36,15.42,-76.4,0.621,29.62,47.7,-76.4,8.1,0.519,0.36,0.387696335078534,2
120,3,1.0,21,5.0,0.28,17,315,0,0.33,0.831,43.02,-46.0,0.057,1.68,-74.1,0.5,20.62,41.3,-74.1,4.2,0.7739999999999999,0.057,0.2782726045883941,2
120,3,1.0,21,5.0,0.28,20,315,0,0.33,0.955,48.24,-38.4,0.643,29.88,-57.8,0.792,38.29,48.3,-57.8,22.5,0.31199999999999994,0.643,0.6624567474048443,2
120,3,1.0,21,5.0,0.28,12,315,0,0.4,0.903,53.22,-43.3,0.302,11.88,-54.8,0.625,30.82,49.3,-54.8,8.4,0.601,0.302,0.5624087591240876,2
120,3,1.0,21,5.0,0.28,15,315,0,0.4,0.906,47.83,-40.6,0.438,19.2,-76.3,0.671,32.32,48.1,-76.3,10.9,0.468,0.438,0.4235910878112713,2
120,3,1.0,21,5.0,0.28,17,315,0,0.4,0.836,42.88,-44.9,0.231,9.35,-74.1,0.54,24.71,45.7,-74.1,5.3,0.605,0.231,0.33346828609986506,2
120,3,1.0,21,5.0,0.28,20,315,0,0.4,0.946,47.59,-38.5,0.607,28.2,-57.7,0.768,37.08,48.3,-57.7,19.6,0.33899999999999997,0.607,0.64263431542461,2
120,3,1.0,21,5.0,0.28,12,315,0,0.5,0.878,50.68,-43.3,0.319,12.7,-54.8,0.616,30.1,48.9,-54.8,7.9,0.5589999999999999,0.319,0.5492700729927008,2
120,3,1.0,21,5.0,0.28,15,315,0,0.5,0.907,47.82,-39.0,0.443,19.53,-76.3,0.673,32.49,48.3,-76.3,11.0,0.464,0.443,0.425819134993447,2
120,3,1.0,21,5.0,0.28,17,315,0,0.5,0.848,42.77,-43.1,0.382,16.66,-58.0,0.611,28.62,46.8,-58.0,7.9,0.46599999999999997,0.382,0.49344827586206896,2
120,3,1.0,21,5.0,0.28,20,315,0,0.5,0.942,47.29,-38.8,0.561,26.08,-58.3,0.742,35.8,48.2,-58.3,16.8,0.3809999999999999,0.561,0.6140651801029159,2
120,3,1.0,21,5.0,0.3,12,315,0,0.25,0.903,52.63,-43.7,-0.087,-3.47,-73.9,0.452,22.23,49.2,-78.0,3.1,0.99,-0.087,0.28500000000000003,2
120,3,1.0,21,5.0,0.3,15,315,0,0.25,0.886,48.4,-46.9,0.365,15.99,-77.7,0.628,30.84,49.1,-77.7,8.6,0.521,0.365,0.3969111969111969,2
120,3,1.0,21,5.0,0.3,17,315,0,0.25,0.88,49.93,-49.0,-0.532,-16.47,-84.2,0.312,13.94,44.7,-87.0,1.6,1.412,-0.532,0.16022988505747127,2
120,3,1.0,21,5.0,0.3,20,315,0,0.25,0.897,48.06,-49.7,0.56,24.05,-56.9,0.728,35.04,48.1,-58.9,15.7,0.33699999999999997,0.56,0.5949066213921902,2
120,3,1.0,21,5.0,0.3,12,315,0,0.33,1.026,64.94,-43.3,0.241,9.54,-56.9,0.673,34.92,51.9,-56.9,11.9,0.785,0.241,0.6137082601054482,2
120,3,1.0,21,5.0,0.3,15,315,0,0.33,0.964,53.16,-39.0,0.444,20.13,-78.0,0.704,35.26,50.1,-78.0,13.6,0.52,0.444,0.45205128205128203,2
120,3,1.0,21,5.0,0.3,17,315,0,0.33,0.926,51.51,-40.8,0.257,10.85,-76.2,0.604,29.48,48.8,-76.2,7.6,0.669,0.257,0.3868766404199475,2
120,3,1.0,21,5.0,0.3,20,315,0,0.33,0.84,47.08,-55.9,0.548,23.98,-56.8,0.695,34.56,49.7,-59.8,13.2,0.2919999999999999,0.548,0.5779264214046823,2
120,3,1.0,21,5.0,0.3,12,315,0,0.4,1.061,66.82,-43.3,0.277,11.17,-56.9,0.705,36.66,52.0,-56.9,14.4,0.7839999999999999,0.277,0.6442882249560632,2
120,3,1.0,21,5.0,0.3,15,315,0,0.4,0.98,54.48,-38.4,0.44,20.0,-77.9,0.711,35.79,50.4,-77.9,14.1,0.54,0.44,0.4594351732991014,2
120,3,1.0,21,5.0,0.3,17,315,0,0.4,0.925,51.14,-39.1,0.321,14.15,-78.0,0.628,31.1,49.5,-78.0,8.5,0.6040000000000001,0.321,0.39871794871794874,2
120,3,1.0,21,5.0,0.3,20,315,0,0.4,0.846,47.08,-54.4,0.51,22.16,-56.8,0.68,33.58,49.4,-58.4,12.1,0.33599999999999997,0.51,0.575,2
120,3,1.0,21,5.0,0.3,12,315,0,0.5,1.018,62.87,-43.3,0.317,13.15,-56.9,0.694,35.92,51.7,-56.9,13.4,0.7010000000000001,0.317,0.6312829525483304,2
120,3,1.0,21,5.0,0.3,15,315,0,0.5,0.983,54.65,-37.4,0.438,20.01,-77.9,0.711,35.88,50.5,-77.9,14.2,0.5449999999999999,0.438,0.46059050064184853,2
120,3,1.0,21,5.0,0.3,17,315,0,0.5,0.905,49.53,-37.7,0.383,17.19,-77.9,0.644,32.0,49.7,-77.9,9.5,0.522,0.383,0.410783055198973,2
120,3,1.0,21,5.0,0.3,20,315,0,0.5,0.859,47.13,-51.9,0.481,20.77,-56.8,0.672,32.85,48.9,-56.8,11.6,0.378,0.481,0.5783450704225352,2
120,3,1.0,21,5.0,0.32,12,315,0,0.25,1.141,75.61,-43.3,0.258,10.99,-59.9,0.741,40.59,54.8,-59.9,19.1,0.883,0.258,0.6776293823038398,2
120,3,1.0,21,5.0,0.32,15,315,0,0.25,0.944,53.9,-45.8,0.335,15.15,-79.3,0.645,32.9,51.0,-79.3,9.7,0.609,0.335,0.41488020176544765,2
120,3,1.0,21,5.0,0.32,17,315,0,0.25,0.954,56.78,-49.5,0.35,14.95,-59.6,0.668,34.11,51.1,-59.6,11.6,0.604,0.35,0.5723154362416107,2
120,3,1.0,21,5.0,0.32,20,315,0,0.25,0.956,56.67,-48.5,0.497,22.02,-59.7,0.733,37.89,51.7,-59.7,17.3,0.45899999999999996,0.497,0.6346733668341709,2
120,3,1.0,21,5.0,0.32,12,315,0,0.33,1.084,70.77,-43.3,0.291,12.49,-59.9,0.721,39.19,54.4,-59.9,16.7,0.7930000000000001,0.291,0.6542570951585976,2
120,3,1.0,21,5.0,0.32,15,315,0,0.33,1.008,57.37,-39.7,0.403,18.69,-79.3,0.707,36.41,51.5,-79.3,14.1,0.605,0.403,0.45914249684741487,2
120,3,1.0,21,5.0,0.32,17,315,0,0.33,0.994,57.76,-41.5,0.268,11.96,-79.3,0.643,32.94,51.2,-79.3,9.5,0.726,0.268,0.41538461538461535,2
120,3,1.0,21,5.0,0.32,20,315,0,0.33,1.024,62.12,-43.3,0.477,21.04,-59.7,0.762,39.86,52.3,-59.7,20.9,0.547,0.477,0.6676716917922948,2
120,3,1.0,21,5.0,0.32,12,315,0,0.4,1.126,73.63,-43.3,0.293,12.57,-59.9,0.745,40.54,54.4,-59.9,19.5,0.833,0.293,0.6767946577629382,2
120,3,1.0,21,5.0,0.32,15,315,0,0.4,1.026,58.57,-38.4,0.4,18.66,-79.3,0.715,36.94,51.7,-79.3,14.8,0.626,0.4,0.46582597730138714,2
120,3,1.0,21,5.0,0.32,17,315,0,0.4,0.986,56.6,-39.4,0.348,16.03,-79.3,0.671,34.61,51.6,-79.3,11.4,0.638,0.348,0.4364438839848676,2
120,3,1.0,21,5.0,0.32,20,315,0,0.4,0.996,60.39,-43.3,0.443,19.34,-59.7,0.732,38.14,52.1,-59.7,17.2,0.5529999999999999,0.443,0.6388609715242881,2
120,3,1.0,21,5.0,0.32,12,315,0,0.5,1.085,69.96,-43.3,0.306,13.04,-59.9,0.727,39.11,53.8,-59.9,17.2,0.7789999999999999,0.306,0.6529215358931553,2
120,3,1.0,21,5.0,0.32,15,315,0,0.5,1.04,59.87,-37.5,0.411,19.27,-79.3,0.727,37.87,52.1,-79.3,16.2,0.629,0.411,0.47755359394703656,2
120,3,1.0,21,5.0,0.32,17,315,0,0.5,0.975,55.38,-37.9,0.368,16.94,-79.3,0.674,34.55,51.3,-79.3,11.5,0.607,0.368,0.435687263556116,2
120,3,1.0,21,5.0,0.32,20,315,0,0.5,0.933,55.86,-43.3,0.413,17.88,-59.7,0.684,35.28,51.5,-59.7,12.7,0.52,0.413,0.5909547738693467,2
120,3,1.0,21,5.0,0.35,12,315,0,0.25,1.109,74.85,-43.3,0.278,12.5,-64.3,0.727,41.06,56.5,-64.3,18.0,0.831,0.278,0.6385692068429238,2
120,3,1.0,21,5.0,0.35,15,315,0,0.25,1.016,61.15,-45.4,0.248,11.48,-81.1,0.644,34.23,53.2,-81.1,9.8,0.768,0.248,0.4220715166461159,2
120,3,1.0,21,5.0,0.35,17,315,0,0.25,1.012,63.86,-50.1,0.291,12.9,-63.7,0.674,36.24,53.8,-63.7,12.3,0.7210000000000001,0.291,0.5689167974882261,2
120,3,1.0,21,5.0,0.35,20,315,0,0.25,1.09,68.15,-43.3,0.342,15.0,-63.9,0.738,39.35,53.3,-63.9,18.5,0.748,0.342,0.6158059467918623,2
120,3,1.0,21,5.0,0.35,12,315,0,0.33,1.179,79.96,-43.3,0.262,11.76,-64.3,0.76,43.0,56.6,-64.3,22.5,0.917,0.262,0.6687402799377916,2
120,3,1.0,21,5.0,0.35,15,315,0,0.33,1.062,63.45,-41.8,0.337,16.13,-81.2,0.704,37.81,53.7,-81.2,14.4,0.7250000000000001,0.337,0.46564039408867,2
120,3,1.0,21,5.0,0.35,17,315,0,0.33,1.04,64.18,-44.9,0.106,4.82,-81.0,0.598,32.01,53.6,-81.0,7.3,0.934,0.106,0.39518518518518514,2
120,3,1.0,21,5.0,0.35,20,315,0,0.33,1.078,67.86,-43.3,0.354,15.59,-63.9,0.738,39.53,53.6,-63.9,18.4,0.7240000000000001,0.354,0.618622848200313,2
120,3,1.0,21,5.0,0.35,12,315,0,0.4,1.169,79.04,-43.3,0.254,11.36,-64.4,0.751,42.36,56.4,-64.4,21.1,0.915,0.254,0.6577639751552794,2
120,3,1.0,21,5.0,0.35,15,315,0,0.4,1.058,62.93,-41.2,0.329,15.81,-81.2,0.698,37.39,53.6,-81.2,13.8,0.7290000000000001,0.329,0.4604679802955665,2
120,3,1.0,21,5.0,0.35,17,315,0,0.4,1.033,62.82,-42.5,0.278,13.06,-81.1,0.667,35.85,53.8,-81.1,11.3,0.7549999999999999,0.278,0.4420468557336622,2
120,3,1.0,21,5.0,0.35,20,315,0,0.4,1.073,67.66,-43.3,0.333,14.66,-63.9,0.727,38.94,53.6,-63.9,17.2,0.74,0.333,0.6093896713615023,2
120,3,1.0,21,5.0,0.35,12,315,0,0.5,1.124,75.25,-43.3,0.253,11.18,-64.4,0.726,40.53,55.8,-64.4,17.7,0.8710000000000001,0.253,0.6293478260869565,2
120,3,1.0,21,5.0,0.35,15,315,0,0.5,1.074,64.28,-40.8,0.34,16.37,-81.2,0.712,38.31,53.8,-81.2,15.2,0.734,0.34,0.47179802955665023,2
120,3,1.0,21,5.0,0.35,17,315,0,0.5,1.009,60.28,-41.2,0.323,15.37,-81.2,0.672,35.94,53.5,-81.2,11.7,0.6859999999999999,0.323,0.4426108374384236,2
120,3,1.0,21,5.0,0.35,20,315,0,0.5,1.018,63.46,-43.3,0.312,13.67,-63.9,0.686,36.48,53.2,-63.9,13.2,0.706,0.312,0.5708920187793427,2
120,3,1.0,21,5.0,0.25,12,378,0,0.25,0.496,17.85,-30.6,0.653,31.13,-63.7,0.586,25.05,42.7,-63.7,5.9,0.15700000000000003,0.496,0.3932496075353218,2
120,3,1.0,21,5.0,0.25,15,378,0,0.25,0.809,38.27,-30.6,0.03,1.18,-71.0,0.42,18.17,43.2,-71.0,2.7,0.779,0.03,0.2559154929577465,2
120,3,1.0,21,5.0,0.25,17,378,0,0.25,0.706,31.93,-30.6,0.923,48.84,-60.2,0.829,41.1,49.5,-60.2,28.1,0.21700000000000008,0.706,0.6827242524916943,2
120,3,1.0,21,5.0,0.25,20,378,0,0.25,0.738,34.22,-30.6,0.924,48.95,-60.2,0.843,42.2,50.1,-60.2,31.2,0.18600000000000005,0.738,0.7009966777408638,2
120,3,1.0,21,5.0,0.25,12,378,0,0.33,0.486,17.13,-30.6,0.66,31.76,-63.5,0.587,25.06,42.7,-63.5,5.9,0.17400000000000004,0.486,0.39464566929133854,2
120,3,1.0,21,5.0,0.25,15,378,0,0.33,0.754,35.2,-30.6,0.057,2.26,-69.1,0.403,17.35,43.1,-69.1,2.5,0.697,0.057,0.2510853835021708,2
120,3,1.0,21,5.0,0.25,17,378,0,0.33,0.657,28.2,-30.6,0.941,50.21,-60.0,0.821,40.13,48.9,-60.0,25.8,0.2839999999999999,0.657,0.6688333333333334,2
120,3,1.0,21,5.0,0.25,20,378,0,0.33,0.694,30.88,-30.6,0.93,49.4,-60.0,0.829,40.92,49.4,-60.0,27.7,0.2360000000000001,0.694,0.682,2
120,3,1.0,21,5.0,0.25,12,378,0,0.4,0.479,16.72,-30.6,0.662,31.94,-63.4,0.586,24.97,42.6,-63.4,5.9,0.18300000000000005,0.479,0.3938485804416404,2
120,3,1.0,21,5.0,0.25,15,378,0,0.4,0.726,33.69,-30.6,0.086,3.47,-67.3,0.4,17.31,43.2,-67.3,2.5,0.64,0.086,0.25720653789004455,2
120,3,1.0,21,5.0,0.25,17,378,0,0.4,0.631,26.6,-30.6,0.929,49.69,-60.4,0.805,39.11,48.6,-60.4,23.2,0.29800000000000004,0.631,0.6475165562913907,2
120,3,1.0,21,5.0,0.25,20,378,0,0.4,0.665,28.72,-30.6,0.916,48.65,-60.4,0.81,39.53,48.8,-60.4,24.2,0.251,0.665,0.6544701986754967,2
120,3,1.0,21,5.0,0.25,12,378,0,0.5,0.472,16.33,-30.6,0.668,32.41,-63.4,0.587,25.05,42.7,-63.4,5.9,0.19600000000000006,0.472,0.39511041009463727,2
120,3,1.0,21,5.0,0.25,15,378,0,0.5,0.694,31.03,-30.6,0.528,24.15,-64.0,0.603,27.3,45.2,-64.0,7.1,0.16599999999999993,0.528,0.4265625,2
120,3,1.0,21,5.0,0.25,17,378,0,0.5,0.609,25.32,-30.6,0.889,47.29,-61.1,0.772,37.23,48.2,-61.1,19.0,0.28,0.609,0.6093289689034369,2
120,3,1.0,21,5.0,0.25,20,378,0,0.5,0.639,27.03,-30.6,0.882,46.65,-61.3,0.779,37.66,48.3,-61.3,19.9,0.243,0.639,0.6143556280587276,2
120,3,1.0,21,5.0,0.28,12,378,0,0.25,0.638,34.74,-44.7,0.988,56.22,-49.0,0.831,46.38,55.8,-49.0,41.2,0.35,0.638,0.946530612244898,2
120,3,1.0,21,5.0,0.28,15,378,0,0.25,0.839,40.8,-33.4,0.058,2.4,-69.6,0.446,19.98,44.8,-69.6,3.1,0.7809999999999999,0.058,0.2870689655172414,2
120,3,1.0,21,5.0,0.28,17,378,0,0.25,0.785,42.59,-43.3,0.977,55.63,-48.9,0.891,49.66,55.7,-48.9,62.6,0.19199999999999995,0.785,1.0155419222903885,2
120,3,1.0,21,5.0,0.28,20,378,0,0.25,0.817,39.26,-30.6,0.924,50.58,-61.3,0.877,45.4,51.8,-61.3,40.7,0.1070000000000001,0.817,0.7406199021207178,2
120,3,1.0,21,5.0,0.28,12,378,0,0.33,0.582,31.08,-44.7,0.986,56.25,-49.0,0.807,44.72,55.4,-49.0,34.6,0.404,0.582,0.9126530612244897,2
120,3,1.0,21,5.0,0.28,15,378,0,0.33,0.848,46.79,-43.3,1.004,57.25,-49.0,0.934,52.46,56.1,-49.0,84.4,0.15600000000000003,0.848,1.0706122448979591,2
120,3,1.0,21,5.0,0.28,17,378,0,0.33,0.759,40.95,-43.3,0.977,55.38,-49.0,0.88,48.77,55.4,-49.0,57.5,0.21799999999999997,0.759,0.9953061224489796,2
120,3,1.0,21,5.0,0.28,20,378,0,0.33,0.784,37.42,-30.6,0.924,50.73,-61.3,0.863,44.64,51.7,-61.3,37.4,0.14,0.784,0.7282218597063622,2
120,3,1.0,21,5.0,0.28,12,378,0,0.4,0.547,28.83,-44.7,0.983,56.37,-49.0,0.792,43.75,55.2,-49.0,31.1,0.43599999999999994,0.547,0.8928571428571429,2
120,3,1.0,21,5.0,0.28,15,378,0,0.4,0.831,45.89,-43.3,1.0,57.18,-49.0,0.924,52.01,56.3,-49.0,79.3,0.16900000000000004,0.831,1.0614285714285714,2
120,3,1.0,21,5.0,0.28,17,378,0,0.4,0.67,35.33,-43.3,0.975,55.51,-49.0,0.841,46.26,55.0,-49.0,43.9,0.30499999999999994,0.67,0.9440816326530612,2
120,3,1.0,21,5.0,0.28,20,378,0,0.4,0.761,36.11,-30.6,0.904,49.58,-62.0,0.842,43.41,51.6,-62.0,32.8,0.14300000000000002,0.761,0.7001612903225806,2
120,3,1.0,21,5.0,0.28,12,378,0,0.5,0.561,29.32,-44.7,0.86,47.63,-51.3,0.727,39.24,54.0,-51.3,19.7,0.29899999999999993,0.561,0.7649122807017544,2
120,3,1.0,21,5.0,0.28,15,378,0,0.5,0.838,46.47,-43.3,0.995,57.15,-49.0,0.925,52.26,56.5,-49.0,80.1,0.15700000000000003,0.838,1.0665306122448979,2
120,3,1.0,21,5.0,0.28,17,378,0,0.5,0.682,32.07,-34.6,0.873,48.01,-62.7,0.791,40.71,51.5,-62.7,24.0,0.19099999999999995,0.682,0.6492822966507177,2
120,3,1.0,21,5.0,0.28,20,378,0,0.5,0.74,34.9,-30.6,0.877,48.13,-62.9,0.817,42.07,51.5,-62.9,28.2,0.137,0.74,0.6688394276629571,2
120,3,1.0,21,5.0,0.3,12,378,0,0.25,0.799,47.03,-44.7,0.952,54.18,-50.4,0.881,50.91,57.8,-50.4,62.0,0.1529999999999999,0.799,1.0101190476190476,2
120,3,1.0,21,5.0,0.3,15,378,0,0.25,0.767,39.09,-50.0,0.929,51.49,-50.4,0.858,45.81,53.4,-53.6,46.4,0.16200000000000003,0.767,0.8546641791044777,2
120,3,1.0,21,5.0,0.3,17,378,0,0.25,0.697,36.17,-53.0,0.852,45.55,-50.4,0.782,41.25,52.7,-53.4,27.7,0.15500000000000003,0.697,0.7724719101123596,2
120,3,1.0,21,5.0,0.3,20,378,0,0.25,0.799,38.79,-37.8,0.911,50.77,-61.8,0.861,45.28,52.6,-61.8,38.1,0.11199999999999999,0.799,0.7326860841423949,2
120,3,1.0,21,5.0,0.3,12,378,0,0.33,0.766,44.43,-44.7,0.95,54.28,-50.4,0.865,49.77,57.5,-50.4,54.9,0.18399999999999994,0.766,0.9875,2
120,3,1.0,21,5.0,0.3,15,378,0,0.33,0.664,35.1,-58.0,0.97,55.49,-50.4,0.835,46.15,55.3,-58.0,43.1,0.30599999999999994,0.664,0.7956896551724137,2
120,3,1.0,21,5.0,0.3,17,378,0,0.33,0.654,33.64,-53.0,0.854,45.68,-50.4,0.765,40.17,52.5,-53.4,24.8,0.19999999999999996,0.654,0.752247191011236,2
120,3,1.0,21,5.0,0.3,20,378,0,0.33,0.729,36.15,-43.0,0.848,46.33,-62.1,0.796,41.66,52.4,-65.2,25.1,0.119,0.729,0.6389570552147239,2
120,3,1.0,21,5.0,0.3,12,378,0,0.4,0.751,43.02,-44.7,0.948,54.42,-50.4,0.858,49.2,57.4,-50.4,51.6,0.19699999999999995,0.751,0.9761904761904763,2
120,3,1.0,21,5.0,0.3,15,378,0,0.4,0.657,35.03,-58.6,0.966,55.48,-50.4,0.83,46.11,55.6,-58.6,41.9,0.30899999999999994,0.657,0.7868600682593856,2
120,3,1.0,21,5.0,0.3,17,378,0,0.4,0.637,32.59,-53.0,0.855,45.94,-50.4,0.757,39.83,52.6,-53.4,23.6,0.21799999999999997,0.637,0.7458801498127341,2
120,3,1.0,21,5.0,0.3,20,378,0,0.4,0.745,40.16,-43.3,0.949,54.39,-50.4,0.858,47.87,55.8,-50.4,50.5,0.20399999999999996,0.745,0.9498015873015873,2
120,3,1.0,21,5.0,0.3,12,378,0,0.5,0.732,41.47,-44.7,0.942,54.26,-52.2,0.847,48.4,57.2,-52.2,47.2,0.20999999999999996,0.732,0.9272030651340996,2
120,3,1.0,21,5.0,0.3,15,378,0,0.5,0.648,34.51,-58.6,0.962,55.52,-50.4,0.824,45.9,55.7,-58.6,40.3,0.31399999999999995,0.648,0.7832764505119454,2
120,3,1.0,21,5.0,0.3,17,378,0,0.5,0.611,31.0,-53.0,0.855,46.24,-50.4,0.747,39.26,52.6,-53.4,22.0,0.244,0.611,0.7352059925093632,2
120,3,1.0,21,5.0,0.3,20,378,0,0.5,0.811,44.49,-43.3,0.947,54.52,-50.7,0.886,49.93,56.3,-50.7,61.6,0.1359999999999999,0.811,0.9848126232741616,2
120,3,1.0,21,5.0,0.32,12,378,0,0.25,0.853,51.85,-44.7,0.911,51.88,-51.8,0.883,51.87,58.7,-51.8,64.6,0.05800000000000005,0.853,1.0013513513513514,2
120,3,1.0,21,5.0,0.32,15,378,0,0.25,0.735,40.29,-59.4,0.935,53.66,-51.8,0.845,47.54,56.2,-59.4,47.3,0.20000000000000007,0.735,0.8003367003367003,2
120,3,1.0,21,5.0,0.32,17,378,0,0.25,0.752,40.54,-54.3,0.823,43.86,-51.8,0.79,42.34,53.6,-54.5,29.9,0.07099999999999995,0.752,0.7768807339449542,2
